well,od,time
C 8,0.0692,59401.38
C 8,0.0719,62101.38
C 8,0.0754,64801.38
C 8,0.0777,67501.38
C 8,0.0822,70201.38
C 8,0.0857,72901.38
C 8,0.0884,75601.38
C 8,0.0913,78301.38
C 8,0.0949,81001.38
C 8,0.099,83701.38
C 9,0.0392,1.41
C 9,0.039,2701.4
C 9,0.0401,5401.4
C 9,0.0402,8101.4
C 9,0.0407,10801.4
C 9,0.0421,13501.4
C 9,0.0428,16201.4
C 9,0.0424,18901.4
C 9,0.0453,21601.4
C 9,0.0462,24301.4
C 9,0.0467,27001.4
C 9,0.0505,29701.4
C 9,0.0521,32401.4
C 9,0.052,35101.4
C 9,0.0535,37801.4
C 9,0.0555,40501.4
C 9,0.0567,43201.4
C 9,0.0575,45901.4
C 9,0.0582,48601.4
C 9,0.0587,51301.4
C 9,0.0596,54001.4
C 9,0.0629,56701.4
C 9,0.0666,59401.4
C 9,0.0695,62101.4
C 9,0.0724,64801.4
C 9,0.0763,67501.4
C 9,0.0793,70201.4
C 9,0.0822,72901.4
C 9,0.0849,75601.4
C 9,0.0872,78301.4
C 9,0.0899,81001.4
C 9,0.0914,83701.4
C 10,0.0404,1.42
C 10,0.0399,2701.42
C 10,0.0406,5401.42
C 10,0.0402,8101.42
C 10,0.0409,10801.42
C 10,0.0411,13501.42
C 10,0.0416,16201.42
C 10,0.041,18901.42
C 10,0.0433,21601.42
C 10,0.0455,24301.42
C 10,0.0443,27001.42
C 10,0.0461,29701.42
C 10,0.0471,32401.42
C 10,0.0482,35101.42
C 10,0.0513,37801.42
C 10,0.053,40501.42
C 10,0.0545,43201.42
C 10,0.0546,45901.42
C 10,0.0541,48601.42
C 10,0.0546,51301.42
C 10,0.0557,54001.42
C 10,0.0566,56701.42
C 10,0.0572,59401.42
C 10,0.0576,62101.42
C 10,0.0585,64801.42
C 10,0.0596,67501.42
C 10,0.0619,70201.42
C 10,0.0639,72901.42
C 10,0.0664,75601.42
C 10,0.0689,78301.42
C 10,0.0721,81001.42
C 10,0.0748,83701.42
C 11,0.0411,1.44
C 11,0.0396,2701.44
C 11,0.0408,5401.44
C 11,0.041,8101.44
C 11,0.042,10801.44
C 11,0.0433,13501.44
C 11,0.0426,16201.44
C 11,0.0421,18901.44
C 11,0.0455,21601.44
C 11,0.0466,24301.44
C 11,0.0469,27001.44
C 11,0.0501,29701.44
C 11,0.0513,32401.44
C 11,0.0511,35101.44
C 11,0.0535,37801.44
C 11,0.0537,40501.44
C 11,0.0558,43201.44
C 11,0.0557,45901.44
C 11,0.0574,48601.44
C 11,0.0569,51301.44
C 11,0.0577,54001.44
C 11,0.0602,56701.44
C 11,0.0626,59401.44
C 11,0.0651,62101.44
C 11,0.0683,64801.44
C 11,0.0719,67501.44
C 11,0.0751,70201.44
C 11,0.0781,72901.44
C 11,0.0809,75601.44
C 11,0.0832,78301.44
C 11,0.0882,81001.44
C 11,0.0922,83701.44
C 12,0.0417,1.46
C 12,0.0411,2701.46
C 12,0.0416,5401.46
C 12,0.0415,8101.46
C 12,0.0423,10801.46
C 12,0.0432,13501.46
C 12,0.0427,16201.46
C 12,0.0423,18901.46
C 12,0.044,21601.46
C 12,0.0453,24301.46
C 12,0.0457,27001.46
C 12,0.0463,29701.46
C 12,0.0488,32401.46
C 12,0.0485,35101.46
C 12,0.0501,37801.46
C 12,0.0512,40501.46
C 12,0.0526,43201.46
C 12,0.0538,45901.46
C 12,0.0535,48601.46
C 12,0.054,51301.46
C 12,0.055,54001.46
C 12,0.0563,56701.46
C 12,0.0561,59401.46
C 12,0.0564,62101.46
C 12,0.057,64801.46
C 12,0.0581,67501.46
C 12,0.0594,70201.46
C 12,0.0601,72901.46
C 12,0.0597,75601.46
C 12,0.0596,78301.46
C 12,0.0612,81001.46
C 12,0.0625,83701.46
D 1,0.0394,2.09
D 1,0.0386,2702.09
D 1,0.04,5402.09
D 1,0.04,8102.09
D 1,0.0416,10802.09
D 1,0.0425,13502.09
D 1,0.0456,16202.09
D 1,0.0438,18902.09
D 1,0.0468,21602.09
D 1,0.0477,24302.09
D 1,0.0492,27002.09
D 1,0.0509,29702.09
D 1,0.0528,32402.09
D 1,0.0522,35102.09
D 1,0.054,37802.09
D 1,0.0543,40502.09
D 1,0.0555,43202.09
D 1,0.057,45902.09
D 1,0.0565,48602.09
D 1,0.0564,51302.09
D 1,0.0564,54002.09
D 1,0.0575,56702.09
D 1,0.0581,59402.09
D 1,0.0578,62102.09
D 1,0.0589,64802.09
D 1,0.0597,67502.09
D 1,0.0614,70202.09
D 1,0.0621,72902.09
D 1,0.062,75602.09
D 1,0.0615,78302.09
D 1,0.0621,81002.09
D 1,0.0621,83702.09
D 2,0.0407,2.07
D 2,0.0398,2702.07
D 2,0.0398,5402.07
D 2,0.0397,8102.07
D 2,0.0407,10802.07
D 2,0.0415,13502.07
D 2,0.0411,16202.07
D 2,0.0416,18902.07
D 2,0.0426,21602.07
D 2,0.0445,24302.07
D 2,0.0449,27002.07
D 2,0.0472,29702.07
D 2,0.048,32402.07
D 2,0.0486,35102.07
D 2,0.0519,37802.07
D 2,0.0535,40502.07
D 2,0.0546,43202.07
D 2,0.0566,45902.07
D 2,0.0562,48602.07
D 2,0.0576,51302.07
D 2,0.0592,54002.07
D 2,0.0633,56702.07
D 2,0.0665,59402.07
D 2,0.0688,62102.07
D 2,0.0731,64802.07
D 2,0.0758,67502.07
D 2,0.08,70202.07
D 2,0.0836,72902.07
D 2,0.0862,75602.07
D 2,0.0892,78302.07
D 2,0.0917,81002.07
D 2,0.0953,83702.07
D 3,0.0399,2.05
D 3,0.04,2702.05
D 3,0.0398,5402.05
D 3,0.0401,8102.05
D 3,0.0414,10802.05
D 3,0.0421,13502.05
D 3,0.0422,16202.05
D 3,0.0426,18902.05
D 3,0.0436,21602.05
D 3,0.0461,24302.05
D 3,0.0463,27002.05
D 3,0.0486,29702.05
D 3,0.0511,32402.05
D 3,0.0525,35102.05
D 3,0.0555,37802.05
D 3,0.0565,40502.05
